states
0.4924924924924925,0.45345345345345345,0.5415415415415415,0.41041041041041043,0.5025025025025025,0.5615615615615616,0.37537537537537535,0.5755755755755756,0.4074074074074074,0.43843843843843844,0.6206206206206206,0.3253253253253253,0.5425425425425425,0.5245245245245245,0.33733733733733734,0.6376376376376376,0.34634634634634637,0.45945945945945943,0.6116116116116116,0.27927927927927926,0.6396396396396397,0.44744744744744747,0.3303303303303303,0.6376376376376376,0.2902902902902903,0.5315315315315315,0.5395395395395395,0.27627627627627627,0.6646646646646647,0.36236236236236236,0.4134134134134134,0.6406406406406406,0.23023023023023023,0.6046046046046046,0.4804804804804805,0.26426426426426425,0.6986986986986987,0.2752752752752753,0.45645645645645644,0.5745745745745746,0.20020020020020018,0.6526526526526526,0.38738738738738737,0.35735735735735735,0.6736736736736737,0.23723723723723725,0.5575575575575575,0.5255255255255256,0.24524524524524524,0.6996996996996997,0.3033033033033033,0.43243243243243246,0.6316316316316316,0.2072072072072072,0.6366366366366366,0.4344344344344344,0.3083083083083083,0.7127127127127127,0.24524524524524524,0.5065065065065065,0.5855855855855856,0.2132132132132132,0.6696696696696697,0.3383383383383383,0.35535535535535534,0.6536536536536537,0.2112112112112112,0.5675675675675675,0.5035035035035035,0.25725725725725723,0.6576576576576576,0.27927927927927926,0.4494494494494494,0.5805805805805806,0.1991991991991992,0.6036036036036035,0.3713713713713714,0.31431431431431434,0.6346346346346347,0.24724724724724725,0.5295295295295295,0.5215215215215215,0.2682682682682683,0.6076076076076076,0.34234234234234234,0.4034034034034034,0.5735735735735735,0.26126126126126126,0.5355355355355356,0.46846846846846846,0.32432432432432434,0.5765765765765766,0.3263263263263263,0.45645645645645644,0.4844844844844845,0.32232232232232233,0.47147147147147145,0.39039039039039036,0.4214214214214214,0.4494494494494494
0.47147147147147145,0.4264264264264264,0.5245245245245245,0.36536536536536535,0.4744744744744745,0.5125125125125125,0.3113113113113113,0.6066066066066066,0.3683683683683684,0.40540540540540543,0.6076076076076076,0.25225225225225223,0.6146146146146146,0.4344344344344344,0.2862862862862863,0.7097097097097097,0.25225225225225223,0.5005005005005005,0.6246246246246246,0.1871871871871872,0.7037037037037037,0.35835835835835833,0.32432432432432434,0.7107107107107107,0.16716716716716717,0.5875875875875876,0.5485485485485485,0.23623623623623624,0.7787787787787788,0.26626626626626626,0.45145145145145144,0.6656656656656657,0.12512512512512514,0.6886886886886887,0.4214214214214214,0.2602602602602603,0.7657657657657657,0.14414414414414414,0.5495495495495496,0.5985985985985985,0.12912912912912913,0.7627627627627628,0.3013013013013013,0.3713713713713714,0.7627627627627628,0.11611611611611611,0.6456456456456456,0.5215215215215215,0.1891891891891892,0.7937937937937938,0.20020020020020018,0.4794794794794795,0.6636636636636637,0.0940940940940941,0.7427427427427428,0.3893893893893894,0.30430430430430433,0.7557557557557557,0.14314314314314314,0.5995995995995996,0.5465465465465466,0.16816816816816815,0.7737737737737738,0.2832832832832833,0.39539539539539537,0.7087087087087087,0.12612612612612611,0.6666666666666666,0.46046046046046046,0.23523523523523523,0.7707707707707707,0.2012012012012012,0.5315315315315315,0.6096096096096096,0.16016016016016016,0.7127127127127127,0.34734734734734735,0.37037037037037035,0.7177177177177178,0.20520520520520522,0.6156156156156156,0.5305305305305306,0.26226226226226224,0.6846846846846847,0.3133133133133133,0.45545545545545546,0.6336336336336337,0.24024024024024024,0.6396396396396397,0.4214214214214214,0.35935935935935936,0.6436436436436437,0.3133133133133133,0.5215215215215215,0.4954954954954955,0.3073073073073073,0.5445445445445445,0.4264264264264264,0.43243243243243246,0.46346346346346345
0.4994994994994995,0.4754754754754755,0.5705705705705706,0.4134134134134134,0.5405405405405406,0.6286286286286287,0.35135135135135137,0.6296296296296297,0.45845845845845845,0.3983983983983984,0.6736736736736737,0.31931931931931934,0.5935935935935935,0.5895895895895896,0.2872872872872873,0.7217217217217217,0.37037037037037035,0.4344344344344344,0.6916916916916916,0.24424424424424424,0.6506506506506506,0.4954954954954955,0.29429429429429427,0.7517517517517518,0.2962962962962963,0.5015015015015015,0.6376376376376376,0.2062062062062062,0.7077077077077077,0.38538538538538536,0.3333333333333333,0.7567567567567568,0.2172172172172172,0.6336336336336337,0.5555555555555556,0.2172172172172172,0.7497497497497497,0.3033033033033033,0.47347347347347346,0.7007007007007007,0.16316316316316315,0.6876876876876877,0.43843843843843844,0.25325325325325326,0.7447447447447447,0.1931931931931932,0.5345345345345345,0.5735735735735735,0.16616616616616617,0.7237237237237237,0.3213213213213213,0.3743743743743744,0.7277277277277278,0.15315315315315314,0.6306306306306306,0.4944944944944945,0.2012012012012012,0.7347347347347347,0.21421421421421422,0.43243243243243246,0.6476476476476476,0.13113113113113112,0.6906906906906907,0.3963963963963964,0.2822822822822823,0.7097097097097097,0.16416416416416416,0.5355355355355356,0.5155155155155156,0.16716716716716717,0.6836836836836837,0.25925925925925924,0.3993993993993994,0.6356356356356356,0.16316316316316315,0.6146146146146146,0.42342342342342343,0.26126126126126126,0.6696696696696697,0.2172172172172172,0.4964964964964965,0.5415415415415415,0.2062062062062062,0.6106106106106106,0.3253253253253253,0.3053053053053053,0.5905905905905906,0.22522522522522523,0.5035035035035035,0.43743743743743746,0.24524524524524524,0.5715715715715716,0.2872872872872873,0.4184184184184184,0.4894894894894895,0.2822822822822823,0.46846846846846846,0.36336336336336333,0.3663663663663664,0.4134134134134134
0.46846846846846846,0.40540540540540543,0.5065065065065065,0.3913913913913914,0.48848848848848847,0.46646646646646645,0.32932932932932935,0.5905905905905906,0.37037037037037035,0.43843843843843844,0.6086086086086087,0.3023023023023023,0.5675675675675675,0.5065065065065065,0.3283283283283283,0.6536536536536537,0.3023023023023023,0.45345345345345345,0.5695695695695696,0.24224224224224225,0.6196196196196196,0.34734734734734735,0.3663663663663664,0.6486486486486487,0.23223223223223222,0.5815815815815816,0.4794794794794795,0.25125125125125125,0.7047047047047047,0.2912912912912913,0.4224224224224224,0.6366366366366366,0.20520520520520522,0.6586586586586587,0.4114114114114114,0.3023023023023023,0.6956956956956957,0.24024024024024024,0.5335335335335335,0.5665665665665666,0.2222222222222222,0.7037037037037037,0.3263263263263263,0.3813813813813814,0.6946946946946947,0.17717717717717718,0.5985985985985985,0.46546546546546547,0.23023023023023023,0.7047047047047047,0.24324324324324323,0.5015015015015015,0.6326326326326326,0.2122122122122122,0.6576576576576576,0.39539539539539537,0.3333333333333333,0.6926926926926927,0.2112112112112112,0.5445445445445445,0.5265265265265265,0.21021021021021022,0.7027027027027027,0.2982982982982983,0.3983983983983984,0.6186186186186187,0.1981981981981982,0.6216216216216216,0.4314314314314314,0.3033033033033033,0.7197197197197197,0.25125125125125125,0.5155155155155156,0.5905905905905906,0.23123123123123124,0.6676676676676676,0.37737737737737737,0.37737737737737737,0.6706706706706707,0.2272272272272272,0.5615615615615616,0.4984984984984985,0.3053053053053053,0.6546546546546547,0.3183183183183183,0.47347347347347346,0.5815815815815816,0.26126126126126126,0.6016016016016016,0.4494494494494494,0.38038038038038036,0.5945945945945946,0.3153153153153153,0.4844844844844845,0.4824824824824825,0.35935935935935936,0.5475475475475475,0.4144144144144144,0.4624624624624625,0.45045045045045046
0.47047047047047047,0.4274274274274274,0.5655655655655656,0.36936936936936937,0.47647647647647645,0.5425425425425425,0.3173173173173173,0.6436436436436437,0.4224224224224224,0.3843843843843844,0.6596596596596597,0.26126126126126126,0.5685685685685685,0.5265265265265265,0.28128128128128127,0.7317317317317317,0.3173173173173173,0.46846846846846846,0.6596596596596597,0.1781781781781782,0.6786786786786787,0.4034034034034034,0.3083083083083083,0.7447447447447447,0.19019019019019018,0.5895895895895896,0.5625625625625625,0.17517517517517517,0.7697697697697697,0.30430430430430433,0.3923923923923924,0.7587587587587588,0.12612612612612611,0.6886886886886887,0.45645645645645644,0.1941941941941942,0.7917917917917918,0.1881881881881882,0.5085085085085085,0.6646646646646647,0.11211211211211211,0.7627627627627628,0.3743743743743744,0.3033033033033033,0.7787787787787788,0.11511511511511512,0.6456456456456456,0.5595595595595596,0.15115115115115116,0.7937937937937938,0.23623623623623624,0.42842842842842843,0.7087087087087087,0.09509509509509509,0.7187187187187187,0.4394394394394394,0.24624624624624625,0.7967967967967968,0.15915915915915915,0.5485485485485485,0.6036036036036035,0.11511511511511512,0.7727727727727728,0.3213213213213213,0.34134134134134136,0.7447447447447447,0.0940940940940941,0.6636636636636637,0.46146146146146144,0.17917917917917917,0.7637637637637638,0.23423423423423423,0.4744744744744745,0.6596596596596597,0.1031031031031031,0.6966966966966966,0.38538538538538536,0.2912912912912913,0.7317317317317317,0.17717717717717718,0.5405405405405406,0.5025025025025025,0.2182182182182182,0.7137137137137137,0.32932932932932935,0.4124124124124124,0.6496496496496497,0.19019019019019018,0.5935935935935935,0.4544544544544544,0.3153153153153153,0.6186186186186187,0.2802802802802803,0.4674674674674675,0.5455455455455456,0.2962962962962963,0.5425425425425425,0.43043043043043044,0.3743743743743744,0.4344344344344344
0.49149149149149146,0.4894894894894895,0.5415415415415415,0.44844844844844844,0.5035035035035035,0.5785785785785785,0.36736736736736736,0.6136136136136137,0.4574574574574575,0.4174174174174174,0.5875875875875876,0.3733733733733734,0.5565565565565566,0.5245245245245245,0.3353353353353353,0.6416416416416416,0.35535535535535534,0.46546546546546547,0.6206206206206206,0.26426426426426425,0.6076076076076076,0.4804804804804805,0.2982982982982983,0.7067067067067067,0.2872872872872873,0.5165165165165165,0.5835835835835835,0.26226226226226224,0.6686686686686687,0.38238238238238237,0.36936936936936937,0.6706706706706707,0.22622622622622623,0.6206206206206206,0.49149149149149146,0.2682682682682683,0.7247247247247247,0.2982982982982983,0.43843843843843844,0.6476476476476476,0.2012012012012012,0.6426426426426426,0.43543543543543545,0.2852852852852853,0.7337337337337337,0.21421421421421422,0.5205205205205206,0.5805805805805806,0.21921921921921922,0.7117117117117117,0.33733733733733734,0.3683683683683684,0.6586586586586587,0.1831831831831832,0.6006006006006006,0.45845845845845845,0.25125125125125125,0.6996996996996997,0.24424424424424424,0.47347347347347346,0.6216216216216216,0.1931931931931932,0.7017017017017017,0.37737737737737737,0.3283283283283283,0.6836836836836837,0.2122122122122122,0.5295295295295295,0.5045045045045045,0.23423423423423423,0.6736736736736737,0.3033033033033033,0.3913913913913914,0.6076076076076076,0.2022022022022022,0.6096096096096096,0.43243243243243246,0.2822822822822823,0.6236236236236237,0.25425425425425424,0.44644644644644643,0.5245245245245245,0.22822822822822822,0.6106106106106106,0.3893893893893894,0.37237237237237236,0.5895895895895896,0.25125125125125125,0.5135135135135135,0.44244244244244246,0.3063063063063063,0.6026026026026026,0.32932932932932935,0.4344344344344344,0.4954954954954955,0.32232232232232233,0.5015015015015015,0.4184184184184184,0.3863863863863864,0.4014014014014014
0.44244244244244246,0.4084084084084084,0.5175175175175175,0.34534534534534533,0.4904904904904905,0.48648648648648646,0.3023023023023023,0.5995995995995996,0.3663663663663664,0.42542542542542544,0.5915915915915916,0.23023023023023023,0.5955955955955956,0.44044044044044045,0.3113113113113113,0.6936936936936937,0.26326326326326327,0.4974974974974975,0.5655655655655656,0.2222222222222222,0.6406406406406406,0.35135135135135137,0.38038038038038036,0.6986986986986987,0.18018018018018017,0.5755755755755756,0.4874874874874875,0.2092092092092092,0.7517517517517518,0.2752752752752753,0.45345345345345345,0.6636636636636637,0.13913913913913914,0.6786786786786787,0.3963963963963964,0.27227227227227224,0.7747747747747747,0.16316316316316315,0.5835835835835835,0.5675675675675675,0.16416416416416416,0.7247247247247247,0.2882882882882883,0.3943943943943944,0.6896896896896897,0.12812812812812813,0.6496496496496497,0.4364364364364364,0.23623623623623624,0.7847847847847848,0.2112112112112112,0.4934934934934935,0.6326326326326326,0.15215215215215216,0.7177177177177178,0.34534534534534533,0.3233233233233233,0.7417417417417418,0.14414414414414414,0.6226226226226226,0.5225225225225225,0.2092092092092092,0.7637637637637638,0.3033033033033033,0.4294294294294294,0.6636636636636637,0.15015015015015015,0.6946946946946947,0.4264264264264264,0.2802802802802803,0.7317317317317317,0.22422422422422422,0.5415415415415415,0.5965965965965966,0.20020020020020018,0.7247247247247247,0.3483483483483483,0.38238238238238237,0.6746746746746747,0.22922922922922923,0.6016016016016016,0.4984984984984985,0.27227227227227224,0.6836836836836837,0.3053053053053053,0.4824824824824825,0.6226226226226226,0.25625625625625625,0.6426426426426426,0.4064064064064064,0.35035035035035034,0.6386386386386387,0.3123123123123123,0.5215215215215215,0.5435435435435435,0.36236236236236236,0.5975975975975976,0.4294294294294294,0.46546546546546547,0.48148148148148145
0.4944944944944945,0.4674674674674675,0.5895895895895896,0.4174174174174174,0.5025025025025025,0.5895895895895896,0.3213213213213213,0.6596596596596597,0.47647647647647645,0.40540540540540543,0.6776776776776777,0.27227227227227224,0.5785785785785785,0.5905905905905906,0.3033033033033033,0.7137137137137137,0.33933933933933935,0.4124124124124124,0.6966966966966966,0.22822822822822822,0.6526526526526526,0.47647647647647645,0.2732732732732733,0.7657657657657657,0.25125125125125125,0.5445445445445445,0.6376376376376376,0.16316316316316315,0.7487487487487487,0.3783783783783784,0.3563563563563564,0.7587587587587588,0.16616616616616617,0.6326326326326326,0.5675675675675675,0.18218218218218218,0.7737737737737738,0.22922922922922923,0.4344344344344344,0.6786786786786787,0.1091091091091091,0.6956956956956957,0.4164164164164164,0.26126126126126126,0.7697697697697697,0.14814814814814814,0.5855855855855856,0.6296296296296297,0.13713713713713713,0.7847847847847848,0.29929929929929927,0.34434434434434436,0.7297297297297297,0.10710710710710711,0.6346346346346347,0.48148148148148145,0.17617617617617617,0.7387387387387387,0.2042042042042042,0.4974974974974975,0.6376376376376376,0.11811811811811812,0.7217217217217217,0.34234234234234234,0.31431431431431434,0.7307307307307307,0.13313313313313313,0.5555555555555556,0.5445445445445445,0.16516516516516516,0.7397397397397397,0.24724724724724725,0.3883883883883884,0.6666666666666666,0.12812812812812813,0.6156156156156156,0.42042042042042044,0.25925925925925924,0.7027027027027027,0.1991991991991992,0.4674674674674675,0.5685685685685685,0.17617617617617617,0.6466466466466466,0.34634634634634637,0.31431431431431434,0.6186186186186187,0.1971971971971972,0.5525525525525525,0.4544544544544544,0.2752752752752753,0.5995995995995996,0.3133133133133133,0.4024024024024024,0.5065065065065065,0.2772772772772773,0.5025025025025025,0.3913913913913914,0.35835835835835833,0.4064064064064064
0.46546546546546547,0.43543543543543545,0.5125125125125125,0.37737737737737737,0.4924924924924925,0.4804804804804805,0.37237237237237236,0.5785785785785785,0.41541541541541543,0.4164164164164164,0.6026026026026026,0.29429429429429427,0.5365365365365365,0.46146146146146144,0.3213213213213213,0.6366366366366366,0.3383383383383383,0.44744744744744747,0.5945945945945946,0.25725725725725723,0.5975975975975976,0.3973973973973974,0.35135135135135137,0.6586586586586587,0.24924924924924924,0.5015015015015015,0.5505505505505506,0.25325325325325326,0.6626626626626626,0.31931931931931934,0.42542542542542544,0.6296296296296297,0.20020020020020018,0.6016016016016016,0.44144144144144143,0.2702702702702703,0.6486486486486487,0.2972972972972973,0.5155155155155156,0.5675675675675675,0.2122122122122122,0.6686686686686687,0.3663663663663664,0.3303303303303303,0.6856856856856857,0.2032032032032032,0.5875875875875876,0.5135135135135135,0.27427427427427425,0.6996996996996997,0.2852852852852853,0.44544544544544545,0.6036036036036035,0.2042042042042042,0.6436436436436437,0.45245245245245247,0.3163163163163163,0.6846846846846847,0.2502502502502503,0.5275275275275275,0.5585585585585585,0.22522522522522523,0.6776776776776777,0.36036036036036034,0.3883883883883884,0.6676676676676676,0.22422422422422422,0.5905905905905906,0.4974974974974975,0.3083083083083083,0.6596596596596597,0.27427427427427425,0.45645645645645644,0.6016016016016016,0.2132132132132132,0.6276276276276276,0.4174174174174174,0.37737737737737737,0.6596596596596597,0.24224224224224225,0.5465465465465466,0.5175175175175175,0.27927927927927926,0.6556556556556556,0.37237237237237236,0.4164164164164164,0.5975975975975976,0.3173173173173173,0.5525525525525525,0.42042042042042044,0.36336336336336333,0.5715715715715716,0.38238238238238237,0.48148148148148145,0.5085085085085085,0.3743743743743744,0.5515515515515516,0.4134134134134134,0.4364364364364364,0.45045045045045046
0.44244244244244246,0.3913913913913914,0.5535535535535535,0.34634634634634637,0.4934934934934935,0.4994994994994995,0.2912912912912913,0.6116116116116116,0.38738738738738737,0.3963963963963964,0.6186186186186187,0.23423423423423423,0.6016016016016016,0.4944944944944945,0.2772772772772773,0.7367367367367368,0.27227227227227224,0.4794794794794795,0.6226226226226226,0.1831831831831832,0.7107107107107107,0.3943943943943944,0.3203203203203203,0.7347347347347347,0.16116116116116116,0.5975975975975976,0.5375375375375375,0.18218218218218218,0.7707707707707707,0.3003003003003003,0.42042042042042044,0.7037037037037037,0.12112112112112113,0.6966966966966966,0.44244244244244246,0.2272272272272272,0.8138138138138138,0.14814814814814814,0.5365365365365365,0.6626626626626626,0.12512512512512514,0.7567567567567568,0.3063063063063063,0.32732732732732733,0.7647647647647647,0.13113113113113112,0.6376376376376376,0.5545545545545546,0.17517517517517517,0.8148148148148148,0.1871871871871872,0.47647647647647645,0.6886886886886887,0.08108108108108109,0.7457457457457457,0.40540540540540543,0.2772772772772773,0.8048048048048048,0.14514514514514515,0.5635635635635635,0.5775775775775776,0.14514514514514515,0.7777777777777778,0.28128128128128127,0.3713713713713714,0.7237237237237237,0.11411411411411411,0.6916916916916916,0.4774774774774775,0.22022022022022023,0.7537537537537538,0.2132132132132132,0.5095095095095095,0.6156156156156156,0.15815815815815815,0.7307307307307307,0.36436436436436437,0.35035035035035034,0.7677677677677678,0.1941941941941942,0.5875875875875876,0.5465465465465466,0.24924924924924924,0.7127127127127127,0.3033033033033033,0.4024024024024024,0.6466466466466466,0.22522522522522523,0.6186186186186187,0.4674674674674675,0.34734734734734735,0.6746746746746747,0.3213213213213213,0.5355355355355356,0.5455455455455456,0.32732732732732733,0.5615615615615616,0.43043043043043044,0.43243243243243246,0.4774774774774775
0.5465465465465466,0.4544544544544544,0.5875875875875876,0.43243243243243246,0.5145145145145145,0.5935935935935935,0.35135135135135137,0.5995995995995996,0.4964964964964965,0.3993993993993994,0.6836836836836837,0.32232232232232233,0.5445445445445445,0.5685685685685685,0.29429429429429427,0.7097097097097097,0.35535535535535534,0.4294294294294294,0.6626626626626626,0.24724724724724725,0.6246246246246246,0.5205205205205206,0.2952952952952953,0.7187187187187187,0.27627627627627627,0.4924924924924925,0.6356356356356356,0.21621621621621623,0.7047047047047047,0.40040040040040037,0.3743743743743744,0.7167167167167167,0.2062062062062062,0.5805805805805806,0.5485485485485485,0.23223223223223222,0.7297297297297297,0.29929929929929927,0.4134134134134134,0.6896896896896897,0.16416416416416416,0.6606606606606606,0.46346346346346345,0.26326326326326327,0.7297297297297297,0.23723723723723725,0.5315315315315315,0.5935935935935935,0.1841841841841842,0.6926926926926927,0.3313313313313313,0.34934934934934936,0.6956956956956957,0.16816816816816815,0.6006006006006006,0.5055055055055055,0.23623623623623624,0.7107107107107107,0.23923923923923923,0.46846846846846846,0.6306306306306306,0.16716716716716717,0.6786786786786787,0.4094094094094094,0.27127127127127126,0.6796796796796797,0.18018018018018017,0.5375375375375375,0.5285285285285285,0.2012012012012012,0.6846846846846847,0.30430430430430433,0.38538538538538536,0.6246246246246246,0.16616616616616617,0.6186186186186187,0.43243243243243246,0.25225225225225223,0.6696696696696697,0.23123123123123124,0.44244244244244246,0.5265265265265265,0.18518518518518517,0.5885885885885885,0.34734734734734735,0.3683683683683684,0.5855855855855856,0.2222222222222222,0.5285285285285285,0.45045045045045046,0.26726726726726724,0.5535535535535535,0.35435435435435436,0.4194194194194194,0.5275275275275275,0.27627627627627627,0.4974974974974975,0.4074074074074074,0.3713713713713714,0.41541541541541543
0.44744744744744747,0.3833833833833834,0.5075075075075075,0.3433433433433433,0.47347347347347346,0.45845845845845845,0.3123123123123123,0.5895895895895896,0.3353353353353353,0.41041041041041043,0.5575575575575575,0.25825825825825827,0.5755755755755756,0.4444444444444444,0.29429429429429427,0.6826826826826827,0.2772772772772773,0.4694694694694695,0.5845845845845846,0.23423423423423423,0.6336336336336337,0.34934934934934936,0.3533533533533533,0.6626626626626626,0.2272272272272272,0.5715715715715716,0.4824824824824825,0.22322322322322322,0.6836836836836837,0.25125125125125125,0.44544544544544545,0.6396396396396397,0.15115115115115116,0.6676676676676676,0.4114114114114114,0.2922922922922923,0.7277277277277278,0.2082082082082082,0.5175175175175175,0.5615615615615616,0.1841841841841842,0.7287287287287287,0.3203203203203203,0.4194194194194194,0.6816816816816816,0.1831831831831832,0.6246246246246246,0.47147147147147145,0.2702702702702703,0.7297297297297297,0.21921921921921922,0.4904904904904905,0.6126126126126126,0.17617617617617617,0.6966966966966966,0.3973973973973974,0.32932932932932935,0.7067067067067067,0.20020020020020018,0.5835835835835835,0.5335335335335335,0.21521521521521522,0.7137137137137137,0.2802802802802803,0.4364364364364364,0.6496496496496497,0.19019019019019018,0.6636636636636637,0.4344344344344344,0.2972972972972973,0.7177177177177178,0.24724724724724725,0.5245245245245245,0.5765765765765766,0.22822822822822822,0.6796796796796797,0.36936936936936937,0.3813813813813814,0.6556556556556556,0.21521521521521522,0.5925925925925926,0.5135135135135135,0.3013013013013013,0.6776776776776777,0.31431431431431434,0.4874874874874875,0.5965965965965966,0.2912912912912913,0.6406406406406406,0.42842842842842843,0.38238238238238237,0.6106106106106106,0.34134134134134136,0.5295295295295295,0.5105105105105106,0.3663663663663664,0.5495495495495496,0.45045045045045046,0.44744744744744747,0.48348348348348347
0.47847847847847846,0.42542542542542544,0.5905905905905906,0.38738738738738737,0.4894894894894895,0.5545545545545546,0.3053053053053053,0.6406406406406406,0.4144144144144144,0.37537537537537535,0.6746746746746747,0.23323323323323322,0.5945945945945946,0.5535535535535535,0.24224224224224225,0.7117117117117117,0.2952952952952953,0.45645645645645644,0.6866866866866866,0.18018018018018017,0.6776776776776777,0.4824824824824825,0.26726726726726724,0.7577577577577578,0.2122122122122122,0.5655655655655656,0.6136136136136137,0.15215215215215216,0.7507507507507507,0.32232232232232233,0.36936936936936937,0.7467467467467468,0.12812812812812813,0.6566566566566566,0.5135135135135135,0.21021021021021022,0.7957957957957957,0.22022022022022023,0.4874874874874875,0.7097097097097097,0.12312312312312312,0.7467467467467468,0.36336336336336333,0.27227227227227224,0.7997997997997998,0.14414414414414414,0.6116116116116116,0.5895895895895896,0.12512512512512514,0.7787787787787788,0.27927927927927926,0.4244244244244244,0.7387387387387387,0.07607607607607608,0.6976976976976977,0.4794794794794795,0.2062062062062062,0.7947947947947948,0.1871871871871872,0.5265265265265265,0.6646646646646647,0.10810810810810811,0.7547547547547547,0.34234234234234234,0.3203203203203203,0.7427427427427428,0.12812812812812813,0.6326326326326326,0.5275275275275275,0.16016016016016016,0.7607607607607607,0.22622622622622623,0.4314314314314314,0.6976976976976977,0.11611611611611611,0.6976976976976977,0.4174174174174174,0.2782782782782783,0.7247247247247247,0.2012012012012012,0.5255255255255256,0.5325325325325325,0.17417417417417416,0.6876876876876877,0.3263263263263263,0.36436436436436437,0.6376376376376376,0.21621621621621623,0.5605605605605606,0.46846846846846846,0.3013013013013013,0.6366366366366366,0.28928928928928926,0.46646646646646645,0.5705705705705706,0.2952952952952953,0.5585585585585585,0.3913913913913914,0.4034034034034034,0.42842842842842843
0.5025025025025025,0.45145145145145144,0.5395395395395395,0.41041041041041043,0.4804804804804805,0.5275275275275275,0.35535535535535534,0.5715715715715716,0.4394394394394394,0.3993993993993994,0.5845845845845846,0.3533533533533533,0.5485485485485485,0.5075075075075075,0.3213213213213213,0.6496496496496497,0.34934934934934936,0.45845845845845845,0.5905905905905906,0.2552552552552553,0.6006006006006006,0.46046046046046046,0.3083083083083083,0.6656656656656657,0.3083083083083083,0.5195195195195195,0.6006006006006006,0.2602602602602603,0.6766766766766766,0.3893893893893894,0.37537537537537535,0.6836836836836837,0.23923923923923923,0.5755755755755756,0.5075075075075075,0.25125125125125125,0.6796796796796797,0.2912912912912913,0.46846846846846846,0.6106106106106106,0.2122122122122122,0.6486486486486487,0.3913913913913914,0.3023023023023023,0.6976976976976977,0.21021021021021022,0.5405405405405406,0.5215215215215215,0.25125125125125125,0.6876876876876877,0.3123123123123123,0.39539539539539537,0.6736736736736737,0.19519519519519518,0.6246246246246246,0.4624624624624625,0.2772772772772773,0.6936936936936937,0.25425425425425424,0.5105105105105106,0.5985985985985985,0.2082082082082082,0.6406406406406406,0.36336336336336333,0.3533533533533533,0.6636636636636637,0.23323323323323322,0.5135135135135135,0.4924924924924925,0.24924924924924924,0.6676676676676676,0.3263263263263263,0.4244244244244244,0.5975975975975976,0.2082082082082082,0.6336336336336337,0.4194194194194194,0.32732732732732733,0.6316316316316316,0.24524524524524524,0.5245245245245245,0.5325325325325325,0.22622622622622623,0.6226226226226226,0.33733733733733734,0.3813813813813814,0.5895895895895896,0.2782782782782783,0.5425425425425425,0.4744744744744745,0.31931931931931934,0.5695695695695696,0.35435435435435436,0.4544544544544544,0.5095095095095095,0.35235235235235235,0.5075075075075075,0.3943943943943944,0.3913913913913914,0.43243243243243246
0.4344344344344344,0.40040040040040037,0.4924924924924925,0.3163163163163163,0.4674674674674675,0.4824824824824825,0.3013013013013013,0.5895895895895896,0.3133133133133133,0.3993993993993994,0.5985985985985985,0.21421421421421422,0.5575575575575575,0.45545545545545546,0.2922922922922923,0.6336336336336337,0.24224224224224225,0.5225225225225225,0.6056056056056056,0.17417417417417416,0.6356356356356356,0.3213213213213213,0.33433433433433435,0.7097097097097097,0.15215215215215216,0.6126126126126126,0.4974974974974975,0.2272272272272272,0.7197197197197197,0.24024024024024024,0.43743743743743746,0.6446446446446447,0.13413413413413414,0.6666666666666666,0.4194194194194194,0.24824824824824826,0.7717717717717718,0.16816816816816815,0.5315315315315315,0.6066066066066066,0.13513513513513514,0.7527527527527528,0.3123123123123123,0.36436436436436437,0.7287287287287287,0.11911911911911911,0.6556556556556556,0.4804804804804805,0.1961961961961962,0.7777777777777778,0.2272272272272272,0.5005005005005005,0.6606606606606606,0.11611611611611611,0.7487487487487487,0.35135135135135137,0.3113113113113113,0.7617617617617618,0.12112112112112113,0.6156156156156156,0.5585585585585585,0.16516516516516516,0.7677677677677678,0.27627627627627627,0.4194194194194194,0.7127127127127127,0.15615615615615616,0.6876876876876877,0.46046046046046046,0.26126126126126126,0.7517517517517518,0.2112112112112112,0.5395395395395395,0.6086086086086087,0.1871871871871872,0.7217217217217217,0.34534534534534533,0.34934934934934936,0.7017017017017017,0.2042042042042042,0.6086086086086087,0.5265265265265265,0.2752752752752753,0.7407407407407407,0.3263263263263263,0.45145145145145144,0.6286286286286287,0.27627627627627627,0.6506506506506506,0.4194194194194194,0.3863863863863864,0.6636636636636637,0.30930930930930933,0.5625625625625625,0.5225225225225225,0.36036036036036034,0.6256256256256256,0.43743743743743746,0.46146146146146144,0.4954954954954955
